sampleId,geneSymbol,expressionLevel
USA011-104_C2D28_Tumor_Mac,BRCA2,-2.735393
USA011-104_C2D28_Tumor_Mac,SFRP4,-2.432785
USA011-104_C2D28_Tumor_Mac,TLR3,0.616573
USA011-104_C2D28_Tumor_Mac,IL2RG,-2.470954
USA011-104_C2D28_Tumor_Mac,CD84,-0.081533
USA011-104_C2D28_Tumor_Mac,HLA-DPA1,2.990319
USA011-104_C2D28_Tumor_Mac,RBL2,1.07301
USA011-104_C2D28_Tumor_Mac,CCL18,-2.254987
USA011-104_C2D28_Tumor_Mac,IRF3,-0.007615
USA011-104_C2D28_Tumor_Mac,TNFRSF8,-4.22973
USA011-104_C2D28_Tumor_Mac,KIR3DL2,-4.625752
USA011-104_C2D28_Tumor_Mac,TNFSF13,-2.030781
USA011-104_C2D28_Tumor_Mac,CLECL1,-4.21388
USA011-104_C2D28_Tumor_Mac,TNFRSF10B,-0.34057
USA011-104_C2D28_Tumor_Mac,MAGEC2,-4.960728
USA011-104_C2D28_Tumor_Mac,CDKN2A,-2.080621
USA011-104_C2D28_Tumor_Mac,ADM,0.67346
USA011-104_C2D28_Tumor_Mac,PNOC,-3.512376
USA011-104_C2D28_Tumor_Mac,CD247,-1.077956
USA011-104_C2D28_Tumor_Mac,PTPRC,0.842079
USA011-104_C2D28_Tumor_Mac,OAS3,-0.466482
USA011-104_C2D28_Tumor_Mac,LAG3,-2.023634
USA011-104_C2D28_Tumor_Mac,FOSL1,-1.444022
USA011-104_C2D28_Tumor_Mac,EOMES,-2.490334
USA011-104_C2D28_Tumor_Mac,IL10RA,-0.799481
USA011-104_C2D28_Tumor_Mac,WDR76,-2.945545
USA011-104_C2D28_Tumor_Mac,GPC4,-2.822108
USA011-104_C2D28_Tumor_Mac,GTSF1,2.781619
USA011-104_C2D28_Tumor_Mac,SLAMF7,-3.299401
USA011-104_C2D28_Tumor_Mac,RSAD2,-1.077852
USA011-104_C2D28_Tumor_Mac,TLR5,-1.934633
USA011-104_C2D28_Tumor_Mac,VEGFA,-0.899164
USA011-104_C2D28_Tumor_Mac,ULBP3,3.412563
USA011-104_C2D28_Tumor_Mac,COL5A1,1.398998
USA011-104_C2D28_Tumor_Mac,CD3D,0.421791
USA011-104_C2D28_Tumor_Mac,FBP1,-1.402098
USA011-104_C2D28_Tumor_Mac,ERO1A,0.197395
USA011-104_C2D28_Tumor_Mac,CCL21,1.740153
USA011-104_C2D28_Tumor_Mac,E2F3,-1.608426
USA011-104_C2D28_Tumor_Mac,LDHA,3.507746
USA011-104_C2D28_Tumor_Mac,MS4A1,-2.758083
USA011-104_C2D28_Tumor_Mac,CD69,-0.493746
USA011-104_C2D28_Tumor_Mac,SERPINB5,1.665839
USA011-104_C2D28_Tumor_Mac,FAP,-0.108789
USA011-104_C2D28_Tumor_Mac,ITGA2,-0.805664
USA011-104_C2D28_Tumor_Mac,SIGLEC5,-3.535078
USA011-104_C2D28_Tumor_Mac,SIRPB2,-1.887107
USA011-104_C2D28_Tumor_Mac,EPM2AIP1,0.041076
USA011-104_C2D28_Tumor_Mac,FGF18,-2.534879
USA011-104_C2D28_Tumor_Mac,HRAS,1.360084
USA011-104_C2D28_Tumor_Mac,CCND1,0.85696
USA011-104_C2D28_Tumor_Mac,LAMB3,-0.162959
USA011-104_C2D28_Tumor_Mac,IL26,3.305561
USA011-104_C2D28_Tumor_Mac,ID4,1.399208
USA011-104_C2D28_Tumor_Mac,ITK,5.270684
USA011-104_C2D28_Tumor_Mac,CCL4,-2.00049
USA011-104_C2D28_Tumor_Mac,GZMH,-2.450691
USA011-104_C2D28_Tumor_Mac,API5,1.908748
USA011-104_C2D28_Tumor_Mac,PTGER4,-1.012283
USA011-104_C2D28_Tumor_Mac,ITGB8,-1.342392
USA011-104_C2D28_Tumor_Mac,TNKS,-0.488767
USA011-104_C2D28_Tumor_Mac,CEACAM1,3.573228
USA011-104_C2D28_Tumor_Mac,B2M,6.422777
USA011-104_C2D28_Tumor_Mac,TP53,0.245627
USA011-104_C2D28_Tumor_Mac,MAGEB2,-2.472703
USA011-104_C2D28_Tumor_Mac,LYZ,4.305478
USA011-104_C2D28_Tumor_Mac,NCAM1,-2.014767
USA011-104_C2D28_Tumor_Mac,TCL1A,-3.620056
USA011-104_C2D28_Tumor_Mac,HDC,-2.095165
USA011-104_C2D28_Tumor_Mac,CD27,-1.82113
USA011-104_C2D28_Tumor_Mac,SBNO2,1.48709
USA011-104_C2D28_Tumor_Mac,PECAM1,1.199598
USA011-104_C2D28_Tumor_Mac,SERPINH1,-0.032896
USA011-104_C2D28_Tumor_Mac,SPP1,-4.258125
USA011-104_C2D28_Tumor_Mac,EGFR,0.293347
USA011-104_C2D28_Tumor_Mac,CASP8,0.09902
USA011-104_C2D28_Tumor_Mac,CCNA1,-4.974436
USA011-104_C2D28_Tumor_Mac,TNFAIP3,-1.228352
USA011-104_C2D28_Tumor_Mac,CDC25C,-3.583042
USA011-104_C2D28_Tumor_Mac,CXCR6,-3.145701
USA011-104_C2D28_Tumor_Mac,DLL1,-1.914214
USA011-104_C2D28_Tumor_Mac,OAS1,0.526406
USA011-104_C2D28_Tumor_Mac,HLA-DQB1,2.309833
USA011-104_C2D28_Tumor_Mac,ROBO4,-3.531077
USA011-104_C2D28_Tumor_Mac,NFKB1,0.276887
USA011-104_C2D28_Tumor_Mac,IFI27,4.386126
USA011-104_C2D28_Tumor_Mac,ULBP1,2.37345
USA011-104_C2D28_Tumor_Mac,HLA-DMB,-0.061588
USA011-104_C2D28_Tumor_Mac,CDKN1C,-0.676789
USA011-104_C2D28_Tumor_Mac,CEP55,-1.609871
USA011-104_C2D28_Tumor_Mac,ARG1,1.502545
USA011-104_C2D28_Tumor_Mac,PLOD2,-2.369219
USA011-104_C2D28_Tumor_Mac,LAIR1,-1.520072
USA011-104_C2D28_Tumor_Mac,SHC2,-1.137979
USA011-104_C2D28_Tumor_Mac,STAT3,1.86178
USA011-104_C2D28_Tumor_Mac,CCL17,4.678028
USA011-104_C2D28_Tumor_Mac,CD45RO,-0.076837
USA011-104_C2D28_Tumor_Mac,CD2,-0.186811
USA011-104_C2D28_Tumor_Mac,IL7R,-0.533959
USA011-104_C2D28_Tumor_Mac,FLNB,1.364362
USA011-104_C2D28_Tumor_Mac,PSMB5,1.567987
USA011-104_C2D28_Tumor_Mac,SLC1A5,-0.131546
USA011-104_C2D28_Tumor_Mac,RICTOR,0.95198
USA011-104_C2D28_Tumor_Mac,ZAP70,-1.284371
USA011-104_C2D28_Tumor_Mac,TNFAIP6,-0.16276
USA011-104_C2D28_Tumor_Mac,BTLA,-1.680241
USA011-104_C2D28_Tumor_Mac,RELA,0.111384
USA011-104_C2D28_Tumor_Mac,STAT5B,6.417739
USA011-104_C2D28_Tumor_Mac,MMP7,-2.864688
USA011-104_C2D28_Tumor_Mac,TCF3,-1.006744
USA011-104_C2D28_Tumor_Mac,IRF8,0.880787
USA011-104_C2D28_Tumor_Mac,NOS2,-3.956241
USA011-104_C2D28_Tumor_Mac,A2M,1.232008
USA011-104_C2D28_Tumor_Mac,CCL20,-4.200557
USA011-104_C2D28_Tumor_Mac,MKI67,-1.261488
USA011-104_C2D28_Tumor_Mac,IFNGR1,2.262243
USA011-104_C2D28_Tumor_Mac,INHBA,-2.623128
USA011-104_C2D28_Tumor_Mac,WNT5B,-3.285238
USA011-104_C2D28_Tumor_Mac,CXCL5,-3.425218
USA011-104_C2D28_Tumor_Mac,SOX10,-2.379638
USA011-104_C2D28_Tumor_Mac,EGR1,1.082252
USA011-104_C2D28_Tumor_Mac,STAT4,-1.777302
USA011-104_C2D28_Tumor_Mac,IFIT3,-0.488256
USA011-104_C2D28_Tumor_Mac,GMIP,-2.287635
USA011-104_C2D28_Tumor_Mac,ARNT2,-3.320506
USA011-104_C2D28_Tumor_Mac,UBE2C,-1.687487
USA011-104_C2D28_Tumor_Mac,IKZF1,7.47347
USA011-104_C2D28_Tumor_Mac,CHUK,0.760389
USA011-104_C2D28_Tumor_Mac,T3JAM,4.513809
USA011-104_C2D28_Tumor_Mac,GHR,-1.803887
USA011-104_C2D28_Tumor_Mac,TPI1,2.290474
USA011-104_C2D28_Tumor_Mac,HAVCR2,-2.197176
USA011-104_C2D28_Tumor_Mac,GOT2,-1.610657
USA011-104_C2D28_Tumor_Mac,PIK3CA,-0.037716
USA011-104_C2D28_Tumor_Mac,TNFSF9,-2.793404
USA011-104_C2D28_Tumor_Mac,IDO1,-0.745243
USA011-104_C2D28_Tumor_Mac,APOE,2.621083
USA011-104_C2D28_Tumor_Mac,AICDA,1.696416
USA011-104_C2D28_Tumor_Mac,LILRB2,-0.708195
USA011-104_C2D28_Tumor_Mac,PARP4,0.28368
USA011-104_C2D28_Tumor_Mac,PFKM,-1.954347
USA011-104_C2D28_Tumor_Mac,THY1,0.710828
USA011-104_C2D28_Tumor_Mac,SAMD9,0.078728
USA011-104_C2D28_Tumor_Mac,TGFB1,1.726569
USA011-104_C2D28_Tumor_Mac,FCGR3A,5.510721
USA011-104_C2D28_Tumor_Mac,CD8A,-0.270725
USA011-104_C2D28_Tumor_Mac,SELE,-2.09302
USA011-104_C2D28_Tumor_Mac,CDKN2B,-0.808553
USA011-104_C2D28_Tumor_Mac,CD5,-2.348415
USA011-104_C2D28_Tumor_Mac,HLA-A,1.228867
USA011-104_C2D28_Tumor_Mac,FZD8,-4.086476
USA011-104_C2D28_Tumor_Mac,BCL2L1,0.949697
USA011-104_C2D28_Tumor_Mac,TNFRSF9,-1.817217
USA011-104_C2D28_Tumor_Mac,XCL1/2,-2.541704
USA011-104_C2D28_Tumor_Mac,MAGEA4,-4.285942
USA011-104_C2D28_Tumor_Mac,PMS2,-0.875338
USA011-104_C2D28_Tumor_Mac,KLRD1,-1.375892
USA011-104_C2D28_Tumor_Mac,NFATC2,-0.437039
USA011-104_C2D28_Tumor_Mac,VEGFB,1.450908
USA011-104_C2D28_Tumor_Mac,CDC20,-4.137254
USA011-104_C2D28_Tumor_Mac,OTOA,-3.618035
USA011-104_C2D28_Tumor_Mac,TPSAB1/B2,4.521474
USA011-104_C2D28_Tumor_Mac,P4HA1,0.064332
USA011-104_C2D28_Tumor_Mac,P2RY13,-1.213565
USA011-104_C2D28_Tumor_Mac,EXO1,-3.993891
USA011-104_C2D28_Tumor_Mac,CD70,-2.184575
USA011-104_C2D28_Tumor_Mac,DDB2,1.422253
USA011-104_C2D28_Tumor_Mac,NDUFA4L2,-0.814338
USA011-104_C2D28_Tumor_Mac,IFITM1,1.978455
USA011-104_C2D28_Tumor_Mac,IFNAR1,1.472208
USA011-104_C2D28_Tumor_Mac,TREM1,-2.324565
USA011-104_C2D28_Tumor_Mac,CXCL13,-3.035052
USA011-104_C2D28_Tumor_Mac,IL22,1.370077
USA011-104_C2D28_Tumor_Mac,TWIST2,-2.287186
USA011-104_C2D28_Tumor_Mac,HLA-DRB1,3.398806
USA011-104_C2D28_Tumor_Mac,FGFR1,0.81692
USA011-104_C2D28_Tumor_Mac,TBXAS1,-0.401479
USA011-104_C2D28_Tumor_Mac,NCR1,-4.128367
USA011-104_C2D28_Tumor_Mac,SOX11,-4.65948
USA011-104_C2D28_Tumor_Mac,TLR2,-0.840118
USA011-104_C2D28_Tumor_Mac,TWF1,1.640266
USA011-104_C2D28_Tumor_Mac,CCL5,0.67805
USA011-104_C2D28_Tumor_Mac,ITGAL,-1.743673
USA011-104_C2D28_Tumor_Mac,MYCT1,-1.64312
USA011-104_C2D28_Tumor_Mac,CD96,-3.036447
USA011-104_C2D28_Tumor_Mac,PROM1,-3.476742
USA011-104_C2D28_Tumor_Mac,OASL,-1.898182
USA011-104_C2D28_Tumor_Mac,IFNG,-2.152811
USA011-104_C2D28_Tumor_Mac,BATF3,-1.681209
USA011-104_C2D28_Tumor_Mac,EZH2,-0.728741
USA011-104_C2D28_Tumor_Mac,IRF5,-1.457366
USA011-104_C2D28_Tumor_Mac,PCK2,-1.874341
USA011-104_C2D28_Tumor_Mac,EPCAM,-3.928047
USA011-104_C2D28_Tumor_Mac,CD19,-4.381393
USA011-104_C2D28_Tumor_Mac,GBP4,1.192135
USA011-104_C2D28_Tumor_Mac,MSH6,-1.104224
USA011-104_C2D28_Tumor_Mac,TNFRSF11B,-2.345688
USA011-104_C2D28_Tumor_Mac,NOTCH1,-1.17134
USA011-104_C2D28_Tumor_Mac,CASP9,-1.429451
USA011-104_C2D28_Tumor_Mac,RAD51C,-1.554704
USA011-104_C2D28_Tumor_Mac,HLA-DMA,2.081387
USA011-104_C2D28_Tumor_Mac,SFRP1,-0.439889
USA011-104_C2D28_Tumor_Mac,MAGEA1,-3.553578
USA011-104_C2D28_Tumor_Mac,ENTPD1,0.85752
USA011-104_C2D28_Tumor_Mac,ROCK1,0.65381
USA011-104_C2D28_Tumor_Mac,FCGR2A,-0.682412
USA011-104_C2D28_Tumor_Mac,NGFR,-1.182204
USA011-104_C2D28_Tumor_Mac,ALDOC,-1.162066
USA011-104_C2D28_Tumor_Mac,CCNE1,-2.768693
USA011-104_C2D28_Tumor_Mac,ITGAX,-1.522881
USA011-104_C2D28_Tumor_Mac,BLM,-2.396321
USA011-104_C2D28_Tumor_Mac,MLANA,-1.587015
USA011-104_C2D28_Tumor_Mac,JCHAIN,4.348675
USA011-104_C2D28_Tumor_Mac,FCGR1A,-1.883586
USA011-104_C2D28_Tumor_Mac,CD47,2.878752
USA011-104_C2D28_Tumor_Mac,CSF2,-2.73034
USA011-104_C2D28_Tumor_Mac,CDH5,-0.819562
USA011-104_C2D28_Tumor_Mac,SLC7A5,-0.7939
USA011-104_C2D28_Tumor_Mac,GIMAP4,0.61104
USA011-104_C2D28_Tumor_Mac,HIF1A,1.259399
USA011-104_C2D28_Tumor_Mac,CDK2,-0.605329
USA011-104_C2D28_Tumor_Mac,PDCD1,-3.321631
USA011-104_C2D28_Tumor_Mac,ATF3,-0.70071
USA011-104_C2D28_Tumor_Mac,TIE1,-2.158075
USA011-104_C2D28_Tumor_Mac,CD44,3.407639
USA011-104_C2D28_Tumor_Mac,ALDOA,3.189228
USA011-104_C2D28_Tumor_Mac,FAS,-1.772094
USA011-104_C2D28_Tumor_Mac,MRE11,0.415409
USA011-104_C2D28_Tumor_Mac,IL10,-4.124245
USA011-104_C2D28_Tumor_Mac,BMP2,-0.230898
USA011-104_C2D28_Tumor_Mac,BAX,-0.015136
USA011-104_C2D28_Tumor_Mac,EIF5AL1,-4.562623
USA011-104_C2D28_Tumor_Mac,KIT,1.638766
USA011-104_C2D28_Tumor_Mac,CDK6,-0.345737
USA011-104_C2D28_Tumor_Mac,SPIB,-3.976546
USA011-104_C2D28_Tumor_Mac,PFKFB3,-1.947996
USA011-104_C2D28_Tumor_Mac,CXCL12,2.130012
USA011-104_C2D28_Tumor_Mac,CSF3,-2.430195
USA011-104_C2D28_Tumor_Mac,KIR2DL3,-3.392003
USA011-104_C2D28_Tumor_Mac,CD40,-0.445823
USA011-104_C2D28_Tumor_Mac,IRF1,1.581619
USA011-104_C2D28_Tumor_Mac,MGMT,-1.376367
USA011-104_C2D28_Tumor_Mac,GLUD1,1.755522
USA011-104_C2D28_Tumor_Mac,IFI35,-0.4606
USA011-104_C2D28_Tumor_Mac,PF4,-2.99245
USA011-104_C2D28_Tumor_Mac,GPSM3,0.205263
USA011-104_C2D28_Tumor_Mac,SLC2A1,-1.191736
USA011-104_C2D28_Tumor_Mac,PLS3 (T-plastin),7.058978
USA011-104_C2D28_Tumor_Mac,IL2,-3.607158
USA011-104_C2D28_Tumor_Mac,CREBBP,6.590855
USA011-104_C2D28_Tumor_Mac,SNAI1,-1.367374
USA011-104_C2D28_Tumor_Mac,CTNNB1,2.978408
USA011-104_C2D28_Tumor_Mac,NOTCH2,1.95987
USA011-104_C2D28_Tumor_Mac,NFKB2,-0.706954
USA011-104_C2D28_Tumor_Mac,IL33,-0.1869
USA011-104_C2D28_Tumor_Mac,TREM2,-2.819686
USA011-104_C2D28_Tumor_Mac,CCL26,2.475311
USA011-104_C2D28_Tumor_Mac,LAMC2,-0.98615
USA011-104_C2D28_Tumor_Mac,AQP9,-1.094041
USA011-104_C2D28_Tumor_Mac,NKp30(NCR3),2.832871
USA011-104_C2D28_Tumor_Mac,PRKCA,-1.41827
USA011-104_C2D28_Tumor_Mac,TSLP,-2.619688
USA011-104_C2D28_Tumor_Mac,HLA-DOB,-2.187831
USA011-104_C2D28_Tumor_Mac,ANGPTL4,-3.051755
USA011-104_C2D28_Tumor_Mac,TNFRSF25,0.672971
USA011-104_C2D28_Tumor_Mac,MS4A4A,1.241715
USA011-104_C2D28_Tumor_Mac,CLEC5A,-2.538729
USA011-104_C2D28_Tumor_Mac,ITGAM,-1.387826
USA011-104_C2D28_Tumor_Mac,MMP9,-1.300925
USA011-104_C2D28_Tumor_Mac,CD7,-3.33274
USA011-104_C2D28_Tumor_Mac,VHL,-2.510825
USA011-104_C2D28_Tumor_Mac,OLFML2B,0.058736
USA011-104_C2D28_Tumor_Mac,IL6,-4.5833
USA011-104_C2D28_Tumor_Mac,TNFRSF1A,1.399852
USA011-104_C2D28_Tumor_Mac,DKK1,-0.868095
USA011-104_C2D28_Tumor_Mac,FANCA,-2.261595
USA011-104_C2D28_Tumor_Mac,TNF,-1.841881
USA011-104_C2D28_Tumor_Mac,LTB,-1.327184
USA011-104_C2D28_Tumor_Mac,PPARGC1B,-3.103888
USA011-104_C2D28_Tumor_Mac,RPS6KB1,-0.132921
USA011-104_C2D28_Tumor_Mac,CD38,-2.149179
USA011-104_C2D28_Tumor_Mac,DTX3L,1.380939
USA011-104_C2D28_Tumor_Mac,TMEM173,-0.442902
USA011-104_C2D28_Tumor_Mac,TYK2,5.031243
USA011-104_C2D28_Tumor_Mac,NEIL1,-1.208388
USA011-104_C2D28_Tumor_Mac,HELLS,-1.115491
USA011-104_C2D28_Tumor_Mac,TGFBR1,1.244146
USA011-104_C2D28_Tumor_Mac,MB21D1,-1.336671
USA011-104_C2D28_Tumor_Mac,CCR2,-2.121851
USA011-104_C2D28_Tumor_Mac,MSH2,-0.862157
USA011-104_C2D28_Tumor_Mac,RAD51,-2.887752
USA011-104_C2D28_Tumor_Mac,TNFRSF18,-1.491295
USA011-104_C2D28_Tumor_Mac,FCGR3A/B,0.292675
USA011-104_C2D28_Tumor_Mac,STAT1,1.777052
USA011-104_C2D28_Tumor_Mac,CTSS,2.108432
USA011-104_C2D28_Tumor_Mac,PDK1,-0.125192
USA011-104_C2D28_Tumor_Mac,ITGAV,1.863933
USA011-104_C2D28_Tumor_Mac,ANGPT1,-2.563637
USA011-104_C2D28_Tumor_Mac,BCL6B,-1.733589
USA011-104_C2D28_Tumor_Mac,CDH2,-3.192831
USA011-104_C2D28_Tumor_Mac,CSF3R,-1.595553
USA011-104_C2D28_Tumor_Mac,RELB,-1.214368
USA011-104_C2D28_Tumor_Mac,HLA-G,7.208223
USA011-104_C2D28_Tumor_Mac,CXCL16,0.244362
USA011-104_C2D28_Tumor_Mac,IL6R,-0.977353
USA011-104_C2D28_Tumor_Mac,PDGFA,-1.966266
USA011-104_C2D28_Tumor_Mac,PIK3R1,2.122972
USA011-104_C2D28_Tumor_Mac,HK1,0.199032
USA011-104_C2D28_Tumor_Mac,AXL,0.067
USA011-104_C2D28_Tumor_Mac,HK2,-1.224293
USA011-104_C2D28_Tumor_Mac,PDGFRB,1.999014
USA011-104_C2D28_Tumor_Mac,SMAD3,5.30485
USA011-104_C2D28_Tumor_Mac,FADD,-2.032228
USA011-104_C2D28_Tumor_Mac,CD74,6.425867
USA011-104_C2D28_Tumor_Mac,RIPK2,-0.475462
USA011-104_C2D28_Tumor_Mac,CD45RB,-1.097199
USA011-104_C2D28_Tumor_Mac,BAD,-0.801721
USA011-104_C2D28_Tumor_Mac,PKM,3.468814
USA011-104_C2D28_Tumor_Mac,KLRB1,-3.392926
USA011-104_C2D28_Tumor_Mac,ADORA2A,-2.60461
USA011-104_C2D28_Tumor_Mac,IFIT1,-0.305028
USA011-104_C2D28_Tumor_Mac,UBE2T,-2.903825
USA011-104_C2D28_Tumor_Mac,RPL23,5.808287
USA011-104_C2D28_Tumor_Mac,ARG2,-2.594678
USA011-104_C2D28_Tumor_Mac,TGFBR2,2.763922
USA011-104_C2D28_Tumor_Mac,CRABP2,1.502608
USA011-104_C2D28_Tumor_Mac,BLK,-1.441371
USA011-104_C2D28_Tumor_Mac,CCL14,1.551633
USA011-104_C2D28_Tumor_Mac,CCNB1,-1.048854
USA011-104_C2D28_Tumor_Mac,STAT2,1.592499
USA011-104_C2D28_Tumor_Mac,IKBKB,-0.026439
USA011-104_C2D28_Tumor_Mac,ZEB2,2.205662
USA011-104_C2D28_Tumor_Mac,XIAP,6.751753
USA011-104_C2D28_Tumor_Mac,LRRC32,0.144924
USA011-104_C2D28_Tumor_Mac,IL22RA1,-0.61302
USA011-104_C2D28_Tumor_Mac,ELOB,-1.203786
USA011-104_C2D28_Tumor_Mac,ITGA1,0.495564
USA011-104_C2D28_Tumor_Mac,IL24,-2.75892
USA011-104_C2D28_Tumor_Mac,PVRIG,-3.039376
USA011-104_C2D28_Tumor_Mac,RB1,0.62352
USA011-104_C2D28_Tumor_Mac,SRP54,0.332199
USA011-104_C2D28_Tumor_Mac,ICAM3,-1.854943
USA011-104_C2D28_Tumor_Mac,CCR5,-2.528598
USA011-104_C2D28_Tumor_Mac,CTLA4,-1.76348
USA011-104_C2D28_Tumor_Mac,GLS,-1.690243
USA011-104_C2D28_Tumor_Mac,GSK3B,6.132213
USA011-104_C2D28_Tumor_Mac,ITGAE,-0.897663
USA011-104_C2D28_Tumor_Mac,MET,-1.391809
USA011-104_C2D28_Tumor_Mac,WNT3A,-2.905259
USA011-104_C2D28_Tumor_Mac,TYMP,2.096108
USA011-104_C2D28_Tumor_Mac,IFI16,3.018224
USA011-104_C2D28_Tumor_Mac,PVR,-1.484292
USA011-104_C2D28_Tumor_Mac,P4HA2,0.591978
USA011-104_C2D28_Tumor_Mac,BRIP1,-1.661944
USA011-104_C2D28_Tumor_Mac,IL10RB,6.625313
USA011-104_C2D28_Tumor_Mac,ESR1,-2.433187
USA011-104_C2D28_Tumor_Mac,DAB2,1.04002
USA011-104_C2D28_Tumor_Mac,DUSP1,3.712427
USA011-104_C2D28_Tumor_Mac,CD8B,-0.680479
USA011-104_C2D28_Tumor_Mac,ACVR1C,-3.227014
USA011-104_C2D28_Tumor_Mac,IL15,0.290676
USA011-104_C2D28_Tumor_Mac,KIR3DL1,-2.829682
USA011-104_C2D28_Tumor_Mac,CDH1,-0.189279
USA011-104_C2D28_Tumor_Mac,HES1,-1.165904
USA011-104_C2D28_Tumor_Mac,IHH,-3.071004
USA011-104_C2D28_Tumor_Mac,CCL19,0.073182
USA011-104_C2D28_Tumor_Mac,C2,-1.353457
USA011-104_C2D28_Tumor_Mac,TLR7,-1.813262
USA011-104_C2D28_Tumor_Mac,IL2RA,-2.91518
USA011-104_C2D28_Tumor_Mac,PRKAA2,-1.469726
USA011-104_C2D28_Tumor_Mac,COL11A2,-2.382001
USA011-104_C2D28_Tumor_Mac,TNFRSF10D,-1.42606
USA011-104_C2D28_Tumor_Mac,SIGLEC8,-2.812293
USA011-104_C2D28_Tumor_Mac,PC,-1.742113
USA011-104_C2D28_Tumor_Mac,IL17A,-4.168535
USA011-104_C2D28_Tumor_Mac,GLI1,-2.543351
USA011-104_C2D28_Tumor_Mac,GNG4,-1.930991
USA011-104_C2D28_Tumor_Mac,LDHB,1.708347
USA011-104_C2D28_Tumor_Mac,GATA3,7.199625
USA011-104_C2D28_Tumor_Mac,DTX4,-3.12447
USA011-104_C2D28_Tumor_Mac,CD3G,-0.208437
USA011-104_C2D28_Tumor_Mac,S100A8,4.62199
USA011-104_C2D28_Tumor_Mac,ZC3H12A,-2.820968
USA011-104_C2D28_Tumor_Mac,IER3,-1.155631
USA011-104_C2D28_Tumor_Mac,CD4,0.280739
USA011-104_C2D28_Tumor_Mac,S100A12,-1.688882
USA011-104_C2D28_Tumor_Mac,CD6,-0.895653
USA011-104_C2D28_Tumor_Mac,CD163,1.921595
USA011-104_C2D28_Tumor_Mac,DUSP2,-1.627595
USA011-104_C2D28_Tumor_Mac,HERC6,-0.120009
USA011-104_C2D28_Tumor_Mac,MRC1,1.44523
USA011-104_C2D28_Tumor_Mac,DLL4,-2.606839
USA011-104_C2D28_Tumor_Mac,SAMSN1,-0.342241
USA011-104_C2D28_Tumor_Mac,CD28,-2.852725
USA011-104_C2D28_Tumor_Mac,TAP2,-0.150474
USA011-104_C2D28_Tumor_Mac,ICOS,-2.544903
USA011-104_C2D28_Tumor_Mac,TNFSF12,0.66763
USA011-104_C2D28_Tumor_Mac,IFITM2,2.603801
USA011-104_C2D28_Tumor_Mac,DNMT1,-0.674996
USA011-104_C2D28_Tumor_Mac,TNFSF8,-2.452378
USA011-104_C2D28_Tumor_Mac,TGFB2,-1.102539
USA011-104_C2D28_Tumor_Mac,TMEM140,-1.122665
USA011-104_C2D28_Tumor_Mac,COL11A1,-2.698477
USA011-104_C2D28_Tumor_Mac,GIMAP6,-0.313535
USA011-104_C2D28_Tumor_Mac,IRF4,-1.371221
USA011-104_C2D28_Tumor_Mac,BNIP3,-0.873274
USA011-104_C2D28_Tumor_Mac,FPR3,-0.713931
USA011-104_C2D28_Tumor_Mac,HLA-C,3.429384
USA011-104_C2D28_Tumor_Mac,VEGFC,-1.079544
USA011-104_C2D28_Tumor_Mac,SIGLEC1,-1.217618
USA011-104_C2D28_Tumor_Mac,BID,-1.308778
USA011-104_C2D28_Tumor_Mac,MAPK10,-2.610005
USA011-104_C2D28_Tumor_Mac,FCN1,-0.670877
USA011-104_C2D28_Tumor_Mac,H2AFX,-1.728837
USA011-104_C2D28_Tumor_Mac,CBLC,-1.41844
USA011-104_C2D28_Tumor_Mac,CASP3,0.154249
USA011-104_C2D28_Tumor_Mac,CD226,3.790685
USA011-104_C2D28_Tumor_Mac,PIAS4,-1.197424
USA011-104_C2D28_Tumor_Mac,HLA-DRA,5.424981
USA011-104_C2D28_Tumor_Mac,ULBP2,-3.155471
USA011-104_C2D28_Tumor_Mac,CASP1,0.799388
USA011-104_C2D28_Tumor_Mac,MS4A2,-0.866711
USA011-104_C2D28_Tumor_Mac,HSD11B1,-2.144258
USA011-104_C2D28_Tumor_Mac,GAS1,0.397334
USA011-104_C2D28_Tumor_Mac,FUT4,-1.418218
USA011-104_C2D28_Tumor_Mac,CSF1,0.017485
USA011-104_C2D28_Tumor_Mac,FAM30A,-2.635432
USA011-104_C2D28_Tumor_Mac,ITPK1,-0.26309
USA011-104_C2D28_Tumor_Mac,BCAT1,-1.037361
USA011-104_C2D28_Tumor_Mac,CD80,-2.46303
USA011-104_C2D28_Tumor_Mac,C1QB,1.702542
USA011-104_C2D28_Tumor_Mac,RELN,-2.099858
USA011-104_C2D28_Tumor_Mac,ICAM5,-3.560874
USA011-104_C2D28_Tumor_Mac,MAML2,0.105254
USA011-104_C2D28_Tumor_Mac,OLR1,-3.52375
USA011-104_C2D28_Tumor_Mac,NFKBIE,-1.370198
USA011-104_C2D28_Tumor_Mac,WNT11,-0.818472
USA011-104_C2D28_Tumor_Mac,LILRA3,-1.993944
USA011-104_C2D28_Tumor_Mac,TNFSF13B,-1.899629
USA011-104_C2D28_Tumor_Mac,AIRE,3.603647
USA011-104_C2D28_Tumor_Mac,TDO2,-3.310404
USA011-104_C2D28_Tumor_Mac,MAP3K5,-0.752848
USA011-104_C2D28_Tumor_Mac,HLA-F,1.925773
USA011-104_C2D28_Tumor_Mac,CD3E,-1.342925
USA011-104_C2D28_Tumor_Mac,RRM2,-0.282598
USA011-104_C2D28_Tumor_Mac,C7,-0.63367
