sampleId,geneSymbol,expressionLevel
GBR001-101_C8D1_Healthy,MET,-0.647844
GBR001-101_C8D1_Healthy,WNT3A,-2.465741
GBR001-101_C8D1_Healthy,TYMP,0.173907
GBR001-101_C8D1_Healthy,IFI16,2.293263
GBR001-101_C8D1_Healthy,PVR,-0.793521
GBR001-101_C8D1_Healthy,P4HA2,0.328402
GBR001-101_C8D1_Healthy,BRIP1,-2.006994
GBR001-101_C8D1_Healthy,IL10RB,6.381904
GBR001-101_C8D1_Healthy,ESR1,-2.323297
GBR001-101_C8D1_Healthy,DAB2,0.11556
GBR001-101_C8D1_Healthy,DUSP1,2.912799
GBR001-101_C8D1_Healthy,CD8B,-1.600177
GBR001-101_C8D1_Healthy,ACVR1C,-3.054899
GBR001-101_C8D1_Healthy,IL15,-1.404839
GBR001-101_C8D1_Healthy,KIR3DL1,-2.372896
GBR001-101_C8D1_Healthy,CDH1,0.751549
GBR001-101_C8D1_Healthy,HES1,-0.309622
GBR001-101_C8D1_Healthy,IHH,-2.800874
GBR001-101_C8D1_Healthy,CCL19,-0.967516
GBR001-101_C8D1_Healthy,C2,-0.814425
GBR001-101_C8D1_Healthy,TLR7,-2.570676
GBR001-101_C8D1_Healthy,IL2RA,-2.953449
GBR001-101_C8D1_Healthy,PRKAA2,-1.874858
GBR001-101_C8D1_Healthy,COL11A2,-1.489817
GBR001-101_C8D1_Healthy,TNFRSF10D,-1.369564
GBR001-101_C8D1_Healthy,SIGLEC8,-3.778157
GBR001-101_C8D1_Healthy,PC,-0.257946
GBR001-101_C8D1_Healthy,IL17A,-3.144313
GBR001-101_C8D1_Healthy,GLI1,-2.342823
GBR001-101_C8D1_Healthy,GNG4,-1.837668
GBR001-101_C8D1_Healthy,LDHB,1.188615
GBR001-101_C8D1_Healthy,GATA3,7.53436
GBR001-101_C8D1_Healthy,DTX4,-3.190323
GBR001-101_C8D1_Healthy,CD3G,-1.582215
GBR001-101_C8D1_Healthy,S100A8,1.607393
GBR001-101_C8D1_Healthy,ZC3H12A,-2.168603
GBR001-101_C8D1_Healthy,IER3,-1.188412
GBR001-101_C8D1_Healthy,CD4,-0.890525
GBR001-101_C8D1_Healthy,S100A12,-2.040161
GBR001-101_C8D1_Healthy,CD6,-2.37031
GBR001-101_C8D1_Healthy,CD163,-0.05178
GBR001-101_C8D1_Healthy,DUSP2,-2.21618
GBR001-101_C8D1_Healthy,HERC6,-1.306626
GBR001-101_C8D1_Healthy,MRC1,0.423532
GBR001-101_C8D1_Healthy,DLL4,-2.417681
GBR001-101_C8D1_Healthy,SAMSN1,-2.250233
GBR001-101_C8D1_Healthy,CD28,-3.531098
GBR001-101_C8D1_Healthy,TAP2,-0.737073
GBR001-101_C8D1_Healthy,ICOS,-3.871845
GBR001-101_C8D1_Healthy,TNFSF12,0.237809
GBR001-101_C8D1_Healthy,IFITM2,1.938486
GBR001-101_C8D1_Healthy,DNMT1,-0.888158
GBR001-101_C8D1_Healthy,TNFSF8,-2.736632
GBR001-101_C8D1_Healthy,TGFB2,-1.764188
GBR001-101_C8D1_Healthy,TMEM140,-1.177664
GBR001-101_C8D1_Healthy,COL11A1,-1.837668
GBR001-101_C8D1_Healthy,GIMAP6,-0.780121
GBR001-101_C8D1_Healthy,IRF4,-2.065696
GBR001-101_C8D1_Healthy,BNIP3,-0.018531
GBR001-101_C8D1_Healthy,FPR3,-0.949266
GBR001-101_C8D1_Healthy,HLA-C,2.038903
GBR001-101_C8D1_Healthy,VEGFC,-1.202432
GBR001-101_C8D1_Healthy,SIGLEC1,-1.269465
GBR001-101_C8D1_Healthy,BID,-2.079689
GBR001-101_C8D1_Healthy,MAPK10,-2.317235
GBR001-101_C8D1_Healthy,FCN1,-1.969772
GBR001-101_C8D1_Healthy,H2AFX,-1.659071
GBR001-101_C8D1_Healthy,CBLC,-1.159062
GBR001-101_C8D1_Healthy,CASP3,-0.134756
GBR001-101_C8D1_Healthy,CD226,3.434619
GBR001-101_C8D1_Healthy,PIAS4,-0.760283
GBR001-101_C8D1_Healthy,HLA-DRA,2.379822
GBR001-101_C8D1_Healthy,ULBP2,-2.263685
GBR001-101_C8D1_Healthy,CASP1,0.340023
GBR001-101_C8D1_Healthy,MS4A2,-1.718635
GBR001-101_C8D1_Healthy,HSD11B1,-0.486347
GBR001-101_C8D1_Healthy,GAS1,0.280879
GBR001-101_C8D1_Healthy,FUT4,-1.87888
GBR001-101_C8D1_Healthy,CSF1,-0.771648
GBR001-101_C8D1_Healthy,FAM30A,-3.11341
GBR001-101_C8D1_Healthy,ITPK1,-0.676062
GBR001-101_C8D1_Healthy,BCAT1,-2.366662
GBR001-101_C8D1_Healthy,CD80,-3.306948
GBR001-101_C8D1_Healthy,C1QB,1.129764
GBR001-101_C8D1_Healthy,RELN,-1.377464
GBR001-101_C8D1_Healthy,ICAM5,-3.554734
GBR001-101_C8D1_Healthy,MAML2,-0.039087
GBR001-101_C8D1_Healthy,OLR1,-2.254005
GBR001-101_C8D1_Healthy,NFKBIE,-1.784469
GBR001-101_C8D1_Healthy,WNT11,-1.067382
GBR001-101_C8D1_Healthy,LILRA3,-1.885293
GBR001-101_C8D1_Healthy,TNFSF13B,-2.383569
GBR001-101_C8D1_Healthy,AIRE,3.307762
GBR001-101_C8D1_Healthy,TDO2,-2.523638
GBR001-101_C8D1_Healthy,MAP3K5,-1.305215
GBR001-101_C8D1_Healthy,HLA-F,0.926502
GBR001-101_C8D1_Healthy,CD3E,-3.293502
GBR001-101_C8D1_Healthy,RRM2,-1.089232
GBR001-101_C8D1_Healthy,C7,-0.314336
GBR001-101_C8D1_Healthy,TNFRSF14,0.179266
GBR001-101_C8D1_Healthy,FCGRT,1.823119
GBR001-101_C8D1_Healthy,WNT2,-4.241235
GBR001-101_C8D1_Healthy,MICB,-2.989362
GBR001-101_C8D1_Healthy,HMGA1,0.967788
GBR001-101_C8D1_Healthy,IL21R,-1.774179
GBR001-101_C8D1_Healthy,CD300A,-2.029273
GBR001-101_C8D1_Healthy,TWIST1,-0.97072
GBR001-101_C8D1_Healthy,IL1RN,-2.699433
GBR001-101_C8D1_Healthy,CXCL1,-2.184091
GBR001-101_C8D1_Healthy,SFXN1,-0.395004
GBR001-101_C8D1_Healthy,GNLY,-3.410724
GBR001-101_C8D1_Healthy,ULBP5(RAET1G),3.944072
GBR001-101_C8D1_Healthy,NID2,-0.985969
GBR001-101_C8D1_Healthy,NECTIN1,2.38958
GBR001-101_C8D1_Healthy,SERPINA1,-2.617295
GBR001-101_C8D1_Healthy,NKG2C(KLRC2),3.55569
GBR001-101_C8D1_Healthy,PDGFB,-0.717242
GBR001-101_C8D1_Healthy,HLA-B,4.444634
GBR001-101_C8D1_Healthy,VCAM1,-0.759914
GBR001-101_C8D1_Healthy,HLA-DPB1,1.21782
GBR001-101_C8D1_Healthy,HLA-DOA,-0.494071
GBR001-101_C8D1_Healthy,GBP2,0.943293
GBR001-101_C8D1_Healthy,ATM,0.402139
GBR001-101_C8D1_Healthy,PSMB8,0.41761
GBR001-101_C8D1_Healthy,MLH1,-1.362089
GBR001-101_C8D1_Healthy,STAT6,5.773983
GBR001-101_C8D1_Healthy,PLA1A,-2.323409
GBR001-101_C8D1_Healthy,NT5E,-0.111268
GBR001-101_C8D1_Healthy,TOX,2.970727
GBR001-101_C8D1_Healthy,PALMD,1.006382
GBR001-101_C8D1_Healthy,UBA7,-0.102969
GBR001-101_C8D1_Healthy,PIK3CD,-1.062881
GBR001-101_C8D1_Healthy,NOD2,-1.000668
GBR001-101_C8D1_Healthy,CEACAM3,-1.511256
GBR001-101_C8D1_Healthy,RIPK3,-2.099804
GBR001-101_C8D1_Healthy,IL1R2,-1.205307
GBR001-101_C8D1_Healthy,JAK1,0.719624
GBR001-101_C8D1_Healthy,LBP,3.267623
GBR001-101_C8D1_Healthy,ENO1,2.254835
GBR001-101_C8D1_Healthy,LILRA1,-1.295302
GBR001-101_C8D1_Healthy,BBS1,-0.560272
GBR001-101_C8D1_Healthy,MYD88,-1.317614
GBR001-101_C8D1_Healthy,CXCR3,-1.921639
GBR001-101_C8D1_Healthy,CD1C,-1.669815
GBR001-101_C8D1_Healthy,TLR9,-2.52672
GBR001-101_C8D1_Healthy,CCL7,-3.767526
GBR001-101_C8D1_Healthy,CPA3,-1.134094
GBR001-101_C8D1_Healthy,SH2D1A,-2.940696
GBR001-101_C8D1_Healthy,CCR4,-1.967117
GBR001-101_C8D1_Healthy,HDAC4,-0.395426
GBR001-101_C8D1_Healthy,POLD1,-1.03463
GBR001-101_C8D1_Healthy,PTPN11,1.407926
GBR001-101_C8D1_Healthy,JAK2,-0.327995
GBR001-101_C8D1_Healthy,WNT10A,-1.435153
GBR001-101_C8D1_Healthy,ITGB2,-0.028823
GBR001-101_C8D1_Healthy,TYMS,-0.792383
GBR001-101_C8D1_Healthy,KAT2B,1.033005
GBR001-101_C8D1_Healthy,ITGA6,2.05076
GBR001-101_C8D1_Healthy,TBX21,-0.74769
GBR001-101_C8D1_Healthy,BRCA1,-1.500099
GBR001-101_C8D1_Healthy,COL17A1,3.709078
GBR001-101_C8D1_Healthy,BIRC3,-2.302122
GBR001-101_C8D1_Healthy,KRAS,-0.254721
GBR001-101_C8D1_Healthy,IL11RA,-1.377602
GBR001-101_C8D1_Healthy,PI-9(SERPINB9),4.535021
GBR001-101_C8D1_Healthy,SIRPA,0.570328
GBR001-101_C8D1_Healthy,CEBPB,2.417816
GBR001-101_C8D1_Healthy,VTCN1,-0.828338
GBR001-101_C8D1_Healthy,SGK1,1.799184
GBR001-101_C8D1_Healthy,NLRC5,-0.224769
GBR001-101_C8D1_Healthy,CCL8,-2.417681
GBR001-101_C8D1_Healthy,TRAF1,-2.458874
GBR001-101_C8D1_Healthy,ADAM12,-2.86664
GBR001-101_C8D1_Healthy,MMRN2,0.268388
GBR001-101_C8D1_Healthy,PTGS2,-2.613967
GBR001-101_C8D1_Healthy,SMAD5,0.058095
GBR001-101_C8D1_Healthy,CEACAM5,4.93278
GBR001-101_C8D1_Healthy,LCK,-2.326044
GBR001-101_C8D1_Healthy,ITGB3,-2.281098
GBR001-101_C8D1_Healthy,FCGR2B,-3.737793
GBR001-101_C8D1_Healthy,NRAS,0.772103
GBR001-101_C8D1_Healthy,IL34,-0.308755
GBR001-101_C8D1_Healthy,LAMA1,-3.156959
GBR001-101_C8D1_Healthy,CLEC4E,-3.451975
GBR001-101_C8D1_Healthy,IL18R1,-1.758457
GBR001-101_C8D1_Healthy,MFNG,-0.49584
GBR001-101_C8D1_Healthy,TTC30A,-1.704112
GBR001-101_C8D1_Healthy,TNFRSF10C,-2.432478
GBR001-101_C8D1_Tumor,IGHG1,2.916617
GBR001-101_C8D1_Tumor,CCNO,-3.592907
GBR001-101_C8D1_Tumor,MYC,1.73455
GBR001-101_C8D1_Tumor,CD79A,-4.27467
GBR001-101_C8D1_Tumor,FSTL3,-0.240563
GBR001-101_C8D1_Tumor,VCAN,1.466129
GBR001-101_C8D1_Tumor,CX3CL1,-1.215674
GBR001-101_C8D1_Tumor,ERBB2,0.2082
GBR001-101_C8D1_Tumor,FAM124B,-2.805501
GBR001-101_C8D1_Tumor,AKT1,1.97826
GBR001-101_C8D1_Tumor,SMAD4,8.023956
GBR001-101_C8D1_Tumor,KDR,-0.935356
GBR001-101_C8D1_Tumor,EGF,-4.565415
GBR001-101_C8D1_Tumor,MAGEA12,-5.12064
GBR001-101_C8D1_Tumor,IFNA1,-7.399335
GBR001-101_C8D1_Tumor,TGFB3,-1.613991
GBR001-101_C8D1_Tumor,MFGE8,2.544516
GBR001-101_C8D1_Tumor,CXCL2,-2.57407
GBR001-101_C8D1_Tumor,CCND2,-0.20278
GBR001-101_C8D1_Tumor,PDZK1IP1,0.053503
GBR001-101_C8D1_Tumor,JAG2,-2.742939
GBR001-101_C8D1_Tumor,C5,-3.095883
GBR001-101_C8D1_Tumor,CD79B,-4.027878
GBR001-101_C8D1_Tumor,CXCR2,-2.517462
GBR001-101_C8D1_Tumor,PSMB10,-1.828354
GBR001-101_C8D1_Tumor,ZEB1,1.446567
GBR001-101_C8D1_Tumor,ANLN,-1.782929
GBR001-101_C8D1_Tumor,TAF3,-2.632961
GBR001-101_C8D1_Tumor,CD276,1.640287
GBR001-101_C8D1_Tumor,ICAM1,-0.91665
GBR001-101_C8D1_Tumor,IL16,-0.134956
GBR001-101_C8D1_Tumor,CXCL3,-4.374341
GBR001-101_C8D1_Tumor,PRR5,-1.861575
GBR001-101_C8D1_Tumor,CTSW,-5.40854
GBR001-101_C8D1_Tumor,CXCR4,-3.595548
GBR001-101_C8D1_Tumor,IFNGR2,1.939081
GBR001-101_C8D1_Tumor,CDH11,0.017784
GBR001-101_C8D1_Tumor,COL6A3,2.923767
GBR001-101_C8D1_Tumor,GZMK,-3.469063
GBR001-101_C8D1_Tumor,IRF2,-1.064941
GBR001-101_C8D1_Tumor,RPL7A,6.595821
GBR001-101_C8D1_Tumor,GPR160,-2.450688
GBR001-101_C8D1_Tumor,MICA,-0.229746
GBR001-101_C8D1_Tumor,TAPBPL,-1.21588
GBR001-101_C8D1_Tumor,LCP1,7.780233
GBR001-101_C8D1_Tumor,CXCL14,4.953305
GBR001-101_C8D1_Tumor,CD14,0.55779
GBR001-101_C8D1_Tumor,IL18,2.549777
GBR001-101_C8D1_Tumor,CLEC14A,0.038038
GBR001-101_C8D1_Tumor,HMGB1,-0.015076
GBR001-101_C8D1_Tumor,KIF2C,-2.66489
GBR001-101_C8D1_Tumor,DNMT3A,6.577901
GBR001-101_C8D1_Tumor,RNLS,-2.903472
GBR001-101_C8D1_Tumor,RPTOR,-0.845875
GBR001-101_C8D1_Tumor,CD68,-0.193682
GBR001-101_C8D1_Tumor,CCL13,-2.829929
GBR001-101_C8D1_Tumor,CYBB,0.285962
GBR001-101_C8D1_Tumor,PLA2G2A,-1.270425
GBR001-101_C8D1_Tumor,FGF13,-3.531929
GBR001-101_C8D1_Tumor,CNTFR,-1.500471
GBR001-101_C8D1_Tumor,CD244,-4.337281
GBR001-101_C8D1_Tumor,CSF2RB,-2.190351
GBR001-101_C8D1_Tumor,MAP3K7,0.267026
GBR001-101_C8D1_Tumor,FASLG,-3.9902
GBR001-101_C8D1_Tumor,CD209,-2.224897
GBR001-101_C8D1_Tumor,IRF7,-2.805675
GBR001-101_C8D1_Tumor,PTCD2,-2.647561
GBR001-101_C8D1_Tumor,PIK3R2,-0.43362
GBR001-101_C8D1_Tumor,ULBP6(RAET1L),1.842861
GBR001-101_C8D1_Tumor,LILRA5,-4.899547
GBR001-101_C8D1_Tumor,IL32,-1.384845
GBR001-101_C8D1_Tumor,CCND3,-1.456344
GBR001-101_C8D1_Tumor,BIRC5,-2.01941
GBR001-101_C8D1_Tumor,LGALS9,-0.538384
GBR001-101_C8D1_Tumor,RASAL1,-3.171934
GBR001-101_C8D1_Tumor,PDCD1LG2,-2.178253
GBR001-101_C8D1_Tumor,IL11,-4.474412
GBR001-101_C8D1_Tumor,PRKX,-4.852716
GBR001-101_C8D1_Tumor,SNCA,-0.357647
GBR001-101_C8D1_Tumor,ADGRE1,-6.180521
GBR001-101_C8D1_Tumor,IL1F7,8.089768
GBR001-101_C8D1_Tumor,PSMB9,-0.064974
GBR001-101_C8D1_Tumor,RUNX3,-2.336698
GBR001-101_C8D1_Tumor,PGPEP1,-2.770258
GBR001-101_C8D1_Tumor,MELK,-3.320971
GBR001-101_C8D1_Tumor,ISG15,-1.937983
GBR001-101_C8D1_Tumor,EIF2B4,-1.626022
GBR001-101_C8D1_Tumor,IRF9,-0.795382
GBR001-101_C8D1_Tumor,IL1A,-4.240902
GBR001-101_C8D1_Tumor,FCRL2,-6.119886
GBR001-101_C8D1_Tumor,EIF4EBP1,-0.27535
GBR001-101_C8D1_Tumor,LTBP1,0.902684
GBR001-101_C8D1_Tumor,CD40LG,-3.856427
GBR001-101_C8D1_Tumor,HEY1,-1.640506
GBR001-101_C8D1_Tumor,HLA-DQA1,-0.863657
GBR001-101_C8D1_Tumor,PRLR,-2.94411
GBR001-101_C8D1_Tumor,TNFRSF11A,-1.770098
GBR001-101_C8D1_Tumor,AREG,-3.584828
GBR001-101_C8D1_Tumor,BBC3,-0.628757
GBR001-101_C8D1_Tumor,EDN1,-0.362205
GBR001-101_C8D1_Tumor,PARP12,-1.22763
GBR001-101_C8D1_Tumor,PIK3CG,-2.625359
GBR001-101_C8D1_Tumor,IL4,-4.197059
GBR001-101_C8D1_Tumor,F2RL1,-0.755918
GBR001-101_C8D1_Tumor,CXCL6,-6.316371
GBR001-101_C8D1_Tumor,TNFSF18,-5.488357
GBR001-101_C8D1_Tumor,JAK3,-3.000079
GBR001-101_C8D1_Tumor,NKG7,-2.625567
GBR001-101_C8D1_Tumor,TAPBP,0.051068
GBR001-101_C8D1_Tumor,MTOR,-0.298598
GBR001-101_C8D1_Tumor,SELP,-2.069893
GBR001-101_C8D1_Tumor,HLA-E,3.358258
GBR001-101_C8D1_Tumor,GOT1,-1.070411
GBR001-101_C8D1_Tumor,SMAP1,0.955274
GBR001-101_C8D1_Tumor,CDKN1A,-0.316689
GBR001-101_C8D1_Tumor,CD45RA,-4.799452
GBR001-101_C8D1_Tumor,HNF1A,-5.560466
GBR001-101_C8D1_Tumor,TICAM1,-1.8141
GBR001-101_C8D1_Tumor,C1QA,1.210707
GBR001-101_C8D1_Tumor,CD86,-3.297013
GBR001-101_C8D1_Tumor,ITGA4,-2.740636
GBR001-101_C8D1_Tumor,ROR2,-2.43383
GBR001-101_C8D1_Tumor,WNT7B,-1.527753
GBR001-101_C8D1_Tumor,FLT1,-1.130641
GBR001-101_C8D1_Tumor,CTAG1B,-5.796742
GBR001-101_C8D1_Tumor,CLEC7A,-4.038889
GBR001-101_C8D1_Tumor,TNFRSF4,-4.546401
GBR001-101_C8D1_Tumor,MS4A6A,-2.078068
GBR001-101_C8D1_Tumor,ZNF385A,7.889499
GBR001-101_C8D1_Tumor,ANGPT2,-2.826705
GBR001-101_C8D1_Tumor,APH1B,-2.852402
GBR001-101_C8D1_Tumor,RORC,-1.236093
GBR001-101_C8D1_Tumor,GSK3A,7.4687
GBR001-101_C8D1_Tumor,NECTIN2,0.451724
GBR001-101_C8D1_Tumor,DPP4,1.764792
GBR001-101_C8D1_Tumor,CCL2,-1.519736
GBR001-101_C8D1_Tumor,HCST,4.446353
GBR001-101_C8D1_Tumor,NF1,0.123303
GBR001-101_C8D1_Tumor,ULBP4(RAET1E),5.647522
GBR001-101_C8D1_Tumor,S100A9,0.621597
GBR001-101_C8D1_Tumor,NFKBIA,2.893527
GBR001-101_C8D1_Tumor,BNIP3L,2.775461
GBR001-101_C8D1_Tumor,CST2,-5.799723
GBR001-101_C8D1_Tumor,APOL6,-0.130632
GBR001-101_C8D1_Tumor,SYCP1,1.547507
GBR001-101_C8D1_Tumor,LEF1,4.209683
GBR001-101_C8D1_Tumor,BRD4,1.228767
GBR001-101_C8D1_Tumor,SLC16A1,-0.930701
GBR001-101_C8D1_Tumor,THBD,0.016024
GBR001-101_C8D1_Tumor,TIGIT,-4.456173
GBR001-101_C8D1_Tumor,VSIR,-1.091957
GBR001-101_C8D1_Tumor,TRIM21,-1.192647
GBR001-101_C8D1_Tumor,NBN,0.082109
GBR001-101_C8D1_Tumor,WNT4,-2.259204
GBR001-101_C8D1_Tumor,CXCL8,-2.236834
GBR001-101_C8D1_Tumor,FGF9,-6.001149
GBR001-101_C8D1_Tumor,C5AR1,-3.311543
GBR001-101_C8D1_Tumor,TNFRSF1B,-0.244657
GBR001-101_C8D1_Tumor,HLA-DRB5,1.480138
GBR001-101_C8D1_Tumor,GLUL,4.524182
GBR001-101_C8D1_Tumor,LY9,-3.392635
GBR001-101_C8D1_Tumor,TAP1,0.815134
GBR001-101_C8D1_Tumor,IFIH1,-1.211148
GBR001-101_C8D1_Tumor,DEPTOR,-0.275485
GBR001-101_C8D1_Tumor,CSF1R,0.844474
GBR001-101_C8D1_Tumor,MARCO,1.269551
GBR001-101_C8D1_Tumor,NFIL3,-0.034643
GBR001-101_C8D1_Tumor,IKBKG,-1.076419
GBR001-101_C8D1_Tumor,CD58,-1.327593
GBR001-101_C8D1_Tumor,STAT5A,7.887759
GBR001-101_C8D1_Tumor,LOXL2,-2.947409
GBR001-101_C8D1_Tumor,SPRY4,-3.021644
GBR001-101_C8D1_Tumor,NFAM1,-4.900975
GBR001-101_C8D1_Tumor,SYK,-1.751541
GBR001-101_C8D1_Tumor,COMP,1.588172
GBR001-101_C8D1_Tumor,IFI6,-1.214624
GBR001-101_C8D1_Tumor,RASGRF1,-5.560454
GBR001-101_C8D1_Tumor,HDAC5,0.203172
GBR001-101_C8D1_Tumor,BAMBI,-2.356508
GBR001-101_C8D1_Tumor,MAGEC1,-6.738608
GBR001-101_C8D1_Tumor,FYN,1.202026
GBR001-101_C8D1_Tumor,TNFSF4,-4.011715
GBR001-101_C8D1_Tumor,CD274,-4.555409
GBR001-101_C8D1_Tumor,PRKACB,-1.672861
GBR001-101_C8D1_Tumor,IFIT2,-5.882817
GBR001-101_C8D1_Tumor,BRWD1,7.171549
GBR001-101_C8D1_Tumor,PPARG,0.049327
GBR001-101_C8D1_Tumor,FYB1,5.59503
GBR001-101_C8D1_Tumor,PTEN,0.714932
GBR001-101_C8D1_Tumor,FOXP3,-6.0151
GBR001-101_C8D1_Tumor,SREBF1,-1.610704
GBR001-101_C8D1_Tumor,CD36,0.501678
GBR001-101_C8D1_Tumor,AXIN1,-0.398872
GBR001-101_C8D1_Tumor,KLRK1,-1.88401
GBR001-101_C8D1_Tumor,GBP1,-1.21088
GBR001-101_C8D1_Tumor,CXCL11,-5.030877
GBR001-101_C8D1_Tumor,CXCL10,-3.778019
GBR001-101_C8D1_Tumor,RIPK1,-0.355254
GBR001-101_C8D1_Tumor,MMP12,2.214966
GBR001-101_C8D1_Tumor,REN,-6.170043
GBR001-101_C8D1_Tumor,PRF1,-4.349975
GBR001-101_C8D1_Tumor,EIF2AK2,-0.686508
GBR001-101_C8D1_Tumor,LIF,-3.897353
GBR001-101_C8D1_Tumor,BRD3,0.078806
GBR001-101_C8D1_Tumor,IGF2R,0.069968
GBR001-101_C8D1_Tumor,FPR1,-1.838753
GBR001-101_C8D1_Tumor,DUSP5,-1.954777
GBR001-101_C8D1_Tumor,APC,0.261908
GBR001-101_C8D1_Tumor,HDAC3,-1.277631
GBR001-101_C8D1_Tumor,CES3,-3.204562
GBR001-101_C8D1_Tumor,OAS2,-2.993116
GBR001-101_C8D1_Tumor,HDAC11,-2.277685
GBR001-101_C8D1_Tumor,THBS1,1.543759
GBR001-101_C8D1_Tumor,SLC11A1,-2.664784
GBR001-101_C8D1_Tumor,MAGEA3/A6,-4.087645
GBR001-101_C8D1_Tumor,ARID1A,0.329837
GBR001-101_C8D1_Tumor,CD48,-2.522607
GBR001-101_C8D1_Tumor,GZMA,-3.215245
GBR001-101_C8D1_Tumor,ICOSLG,-3.646015
GBR001-101_C8D1_Tumor,PIK3R5,-3.331093
GBR001-101_C8D1_Tumor,GZMM,-5.989085
GBR001-101_C8D1_Tumor,WNT5A,-2.691411
GBR001-101_C8D1_Tumor,TLR4,-0.07386
GBR001-101_C8D1_Tumor,GZMB,-5.072166
GBR001-101_C8D1_Tumor,PARP9,-0.69664
GBR001-101_C8D1_Tumor,LY96,-0.772239
GBR001-101_C8D1_Tumor,RAD50,-0.394625
GBR001-101_C8D1_Tumor,MX1,-1.452052
GBR001-101_C8D1_Tumor,CENPF,-4.011237
GBR001-101_C8D1_Tumor,SELL,-3.691564
GBR001-101_C8D1_Tumor,TNFSF10,1.60924
GBR001-101_C8D1_Tumor,LRG1,3.209366
GBR001-101_C8D1_Tumor,IL12RB2,-2.672669
GBR001-101_C8D1_Tumor,CXCL9,-3.806318
GBR001-101_C8D1_Tumor,TRAT1,-4.429104
GBR001-101_C8D1_Tumor,STC1,-4.935732
GBR001-101_C8D1_Tumor,IL2RB,-4.951299
GBR001-101_C8D1_Tumor,LILRB4,-0.744865
GBR001-101_C8D1_Tumor,SOX2,-3.311818
GBR001-101_C8D1_Tumor,HCK,-1.449934
GBR001-101_C8D1_Tumor,WNT2B,-1.13361
GBR001-101_C8D1_Tumor,IL1B,-2.180848
GBR001-101_C8D1_Tumor,TLR1,-3.083077
GBR001-101_C8D1_Tumor,NKp44(NCR2),0.88026
GBR001-101_C8D1_Tumor,CCL22,-2.934391
GBR001-101_C8D1_Tumor,ICAM2,-2.04142
GBR001-101_C8D1_Tumor,MAP3K12,-2.442071
GBR001-101_C8D1_Tumor,JAG1,2.0891
GBR001-101_C8D1_Tumor,CCL3/L1,-4.567638
GBR001-101_C8D1_Tumor,SOCS1,-0.117727
GBR001-101_C8D1_Tumor,BCL2,-0.854293
GBR001-101_C8D1_Tumor,MAP3K8,-0.380139
GBR001-101_C8D1_Tumor,MMP1,-9.687565
GBR001-101_C8D1_Tumor,CMKLR1,-0.892422
GBR001-101_C8D1_Tumor,MAF,8.597762
GBR001-101_C8D1_Tumor,NKG2A(KLRC1),2.060769
GBR001-101_C8D1_Tumor,TNFRSF17,-6.596785
GBR001-101_C8D1_Tumor,TLR8,-3.648589
GBR001-101_C8D1_Tumor,TPM1,2.276286
GBR001-101_C8D1_Tumor,CXorf36,-1.251588
GBR001-101_C8D1_Tumor,NLRP3,-5.842961
GBR001-101_C8D1_Tumor,DEFB134,-6.722496
GBR001-101_C8D1_Tumor,HLA-DQA2,-4.298416
GBR001-101_C8D1_Tumor,IGHM,1.775076
GBR001-101_C8D1_Tumor,CX3CR1,-3.332256
GBR001-101_C8D1_Tumor,APLNR,-4.173815
GBR001-101_C8D1_Tumor,MXI1,-0.926316
GBR001-101_C8D1_Tumor,FZD9,-4.14756
GBR001-101_C8D1_Tumor,COL4A5,-1.792568
GBR001-101_C8D1_Tumor,FCAR,-4.339194
GBR001-101_C8D1_Tumor,BRCA2,-3.65655
GBR001-101_C8D1_Tumor,SFRP4,-3.419006
GBR001-101_C8D1_Tumor,TLR3,-0.88447
GBR001-101_C8D1_Tumor,IL2RG,-4.843678
GBR001-101_C8D1_Tumor,CD84,-1.224754
GBR001-101_C8D1_Tumor,HLA-DPA1,0.415711
GBR001-101_C8D1_Tumor,RBL2,1.099112
GBR001-101_C8D1_Tumor,CCL18,-2.557181
GBR001-101_C8D1_Tumor,IRF3,-0.289394
GBR001-101_C8D1_Tumor,TNFRSF8,-6.552986
GBR001-101_C8D1_Tumor,KIR3DL2,-6.1714
GBR001-101_C8D1_Tumor,TNFSF13,-2.103494
GBR001-101_C8D1_Tumor,CLECL1,-5.475736
GBR001-101_C8D1_Tumor,TNFRSF10B,-0.566215
GBR001-101_C8D1_Tumor,MAGEC2,-7.605912
GBR001-101_C8D1_Tumor,CDKN2A,-3.055954
GBR001-101_C8D1_Tumor,ADM,1.008495
GBR001-101_C8D1_Tumor,PNOC,-6.642987
GBR001-101_C8D1_Tumor,CD247,-4.401212
GBR001-101_C8D1_Tumor,PTPRC,-0.848908
GBR001-101_C8D1_Tumor,OAS3,-2.29453
GBR001-101_C8D1_Tumor,LAG3,-5.388559
GBR001-101_C8D1_Tumor,FOSL1,-2.526269
GBR001-101_C8D1_Tumor,EOMES,-5.200613
GBR001-101_C8D1_Tumor,IL10RA,-2.034123
GBR001-101_C8D1_Tumor,WDR76,-2.636532
GBR001-101_C8D1_Tumor,GPC4,-2.227826
GBR001-101_C8D1_Tumor,GTSF1,0.721398
GBR001-101_C8D1_Tumor,SLAMF7,-5.944585
GBR001-101_C8D1_Tumor,RSAD2,-3.387169
GBR001-101_C8D1_Tumor,TLR5,-3.190775
GBR001-101_C8D1_Tumor,VEGFA,-0.771041
GBR001-101_C8D1_Tumor,ULBP3,2.089307
