sampleId,geneSymbol,expressionLevel
USA003-103_Pre_Healthy,IL24,-2.417654
USA003-103_Pre_Healthy,PVRIG,-1.940083
USA003-103_Pre_Healthy,RB1,-0.318664
USA003-103_Pre_Healthy,SRP54,0.254513
USA003-103_Pre_Healthy,ICAM3,-2.1812
USA003-103_Pre_Healthy,CCR5,-2.686138
USA003-103_Pre_Healthy,CTLA4,-1.986114
USA003-103_Pre_Healthy,GLS,-0.273054
USA003-103_Pre_Healthy,GSK3B,5.615979
USA003-103_Pre_Healthy,ITGAE,-0.505951
USA003-103_Pre_Healthy,MET,-0.402939
USA003-103_Pre_Healthy,WNT3A,-2.127894
USA003-103_Pre_Healthy,TYMP,0.826373
USA003-103_Pre_Healthy,IFI16,1.789276
USA003-103_Pre_Healthy,PVR,-0.328415
USA003-103_Pre_Healthy,P4HA2,0.635858
USA003-103_Pre_Healthy,BRIP1,-2.039857
USA003-103_Pre_Healthy,IL10RB,6.341039
USA003-103_Pre_Healthy,ESR1,-2.323246
USA003-103_Pre_Healthy,DAB2,1.226191
USA003-103_Pre_Healthy,DUSP1,1.048034
USA003-103_Pre_Healthy,CD8B,-1.358308
USA003-103_Pre_Healthy,ACVR1C,-1.672041
USA003-103_Pre_Healthy,IL15,-1.253887
USA003-103_Pre_Healthy,KIR3DL1,-2.704393
USA003-103_Pre_Healthy,CDH1,-0.14888
USA003-103_Pre_Healthy,HES1,-0.814803
USA003-103_Pre_Healthy,IHH,-2.357769
USA003-103_Pre_Healthy,CCL19,-1.149453
USA003-103_Pre_Healthy,C2,0.365015
USA003-103_Pre_Healthy,TLR7,-1.942788
USA003-103_Pre_Healthy,IL2RA,-3.253292
USA003-103_Pre_Healthy,PRKAA2,-1.731889
USA003-103_Pre_Healthy,COL11A2,-2.040735
USA003-103_Pre_Healthy,TNFRSF10D,-3.050793
USA003-103_Pre_Healthy,SIGLEC8,-2.800463
USA003-103_Pre_Healthy,PC,-0.462247
USA003-103_Pre_Healthy,IL17A,-4.976132
USA003-103_Pre_Healthy,GLI1,-2.02902
USA003-103_Pre_Healthy,GNG4,-2.153625
USA003-103_Pre_Healthy,LDHB,1.622622
USA003-103_Pre_Healthy,GATA3,7.113807
USA003-103_Pre_Healthy,DTX4,-2.112639
USA003-103_Pre_Healthy,CD3G,-1.431071
USA003-103_Pre_Healthy,S100A8,-1.909742
USA003-103_Pre_Healthy,ZC3H12A,-2.365531
USA003-103_Pre_Healthy,IER3,-0.574663
USA003-103_Pre_Healthy,CD4,0.021884
USA003-103_Pre_Healthy,S100A12,-2.191625
USA003-103_Pre_Healthy,CD6,-2.895895
USA003-103_Pre_Healthy,CD163,0.72796
USA003-103_Pre_Healthy,DUSP2,-2.776229
USA003-103_Pre_Healthy,HERC6,-2.300415
USA003-103_Pre_Healthy,MRC1,0.529109
USA003-103_Pre_Healthy,DLL4,-1.829474
USA003-103_Pre_Healthy,SAMSN1,-1.615502
USA003-103_Pre_Healthy,CD28,-2.58232
USA003-103_Pre_Healthy,TAP2,-0.270539
USA003-103_Pre_Healthy,ICOS,-3.660623
USA003-103_Pre_Healthy,TNFSF12,0.253234
USA003-103_Pre_Healthy,IFITM2,2.05377
USA003-103_Pre_Healthy,DNMT1,-0.185433
USA003-103_Pre_Healthy,TNFSF8,-2.719407
USA003-103_Pre_Healthy,TGFB2,-1.391263
USA003-103_Pre_Healthy,TMEM140,-0.965028
USA003-103_Pre_Healthy,COL11A1,-3.573188
USA003-103_Pre_Healthy,GIMAP6,-1.17477
USA003-103_Pre_Healthy,IRF4,-1.972368
USA003-103_Pre_Healthy,BNIP3,-0.205533
USA003-103_Pre_Healthy,FPR3,0.084193
USA003-103_Pre_Healthy,HLA-C,2.451075
USA003-103_Pre_Healthy,VEGFC,-1.002618
USA003-103_Pre_Healthy,SIGLEC1,0.84515
USA003-103_Pre_Healthy,BID,-1.99536
USA003-103_Pre_Healthy,MAPK10,-2.417602
USA003-103_Pre_Healthy,FCN1,-0.456448
USA003-103_Pre_Healthy,H2AFX,-0.951472
USA003-103_Pre_Healthy,CBLC,-2.226037
USA003-103_Pre_Healthy,CASP3,-1.087245
USA003-103_Pre_Healthy,CD226,3.544966
USA003-103_Pre_Healthy,PIAS4,-0.873776
USA003-103_Pre_Healthy,HLA-DRA,3.312946
USA003-103_Pre_Healthy,ULBP2,-3.321522
USA003-103_Pre_Healthy,CASP1,0.138383
USA003-103_Pre_Healthy,MS4A2,-1.70078
USA003-103_Pre_Healthy,HSD11B1,-1.009341
USA003-103_Pre_Healthy,GAS1,1.38115
USA003-103_Pre_Healthy,FUT4,-2.11729
USA003-103_Pre_Healthy,CSF1,-0.132219
USA003-103_Pre_Healthy,FAM30A,-3.443029
USA003-103_Pre_Healthy,ITPK1,-0.09514
USA003-103_Pre_Healthy,BCAT1,-1.003221
USA003-103_Pre_Healthy,CD80,-3.007593
USA003-103_Pre_Healthy,C1QB,1.217778
USA003-103_Pre_Healthy,RELN,-1.824993
USA003-103_Pre_Healthy,ICAM5,-3.105436
USA003-103_Pre_Healthy,MAML2,-0.851569
USA003-103_Pre_Healthy,OLR1,-3.124896
USA003-103_Pre_Healthy,NFKBIE,-2.415955
USA003-103_Pre_Healthy,WNT11,-0.883565
USA003-103_Pre_Healthy,LILRA3,-1.615128
USA003-103_Pre_Healthy,TNFSF13B,-2.4759
USA003-103_Pre_Healthy,AIRE,3.895585
USA003-103_Pre_Healthy,TDO2,-4.620502
USA003-103_Pre_Healthy,MAP3K5,-1.314284
USA003-103_Pre_Healthy,HLA-F,1.181601
USA003-103_Pre_Healthy,CD3E,-2.016221
USA003-103_Pre_Healthy,RRM2,-1.019806
USA003-103_Pre_Healthy,C7,-0.350119
USA003-103_Pre_Healthy,TNFRSF14,-0.329653
USA003-103_Pre_Healthy,FCGRT,2.132364
USA003-103_Pre_Healthy,WNT2,-1.186336
USA003-103_Pre_Healthy,MICB,-1.570813
USA003-103_Pre_Healthy,HMGA1,0.403652
USA003-103_Pre_Healthy,IL21R,-1.315641
USA003-103_Pre_Healthy,CD300A,-0.913312
USA003-103_Pre_Healthy,TWIST1,-0.013169
USA003-103_Pre_Healthy,IL1RN,-2.121538
USA003-103_Pre_Healthy,CXCL1,-1.997051
USA003-103_Pre_Healthy,SFXN1,-0.320015
USA003-103_Pre_Healthy,GNLY,-0.891856
USA003-103_Pre_Healthy,ULBP5(RAET1G),4.285564
USA003-103_Pre_Healthy,NID2,0.319485
USA003-103_Pre_Healthy,NECTIN1,1.763827
USA003-103_Pre_Healthy,SERPINA1,-1.907754
USA003-103_Pre_Healthy,NKG2C(KLRC2),2.561263
USA003-103_Pre_Healthy,PDGFB,-0.634614
USA003-103_Pre_Healthy,HLA-B,4.722883
USA003-103_Pre_Healthy,VCAM1,-0.693325
USA003-103_Pre_Healthy,HLA-DPB1,1.221152
USA003-103_Pre_Healthy,HLA-DOA,-0.691418
USA003-103_Pre_Healthy,GBP2,-0.195892
USA003-103_Pre_Healthy,ATM,0.434871
USA003-103_Pre_Healthy,PSMB8,0.004343
USA003-103_Pre_Healthy,MLH1,-1.074431
USA003-103_Pre_Healthy,STAT6,5.837554
USA003-103_Pre_Healthy,PLA1A,-3.314715
USA003-103_Pre_Healthy,NT5E,0.487621
USA003-103_Pre_Healthy,TOX,3.034572
USA003-103_Pre_Healthy,PALMD,0.078882
USA003-103_Pre_Healthy,UBA7,-0.449041
USA003-103_Pre_Healthy,PIK3CD,-1.044918
USA003-103_Pre_Healthy,NOD2,-1.138866
USA003-103_Pre_Healthy,CEACAM3,-1.411162
USA003-103_Pre_Healthy,RIPK3,-0.80853
USA003-103_Pre_Healthy,IL1R2,-1.441189
USA003-103_Pre_Healthy,JAK1,0.708592
USA003-103_Pre_Healthy,LBP,3.257602
USA003-103_Pre_Healthy,ENO1,2.703837
USA003-103_Pre_Healthy,LILRA1,-2.011499
USA003-103_Pre_Healthy,BBS1,-0.349333
USA003-103_Pre_Healthy,MYD88,-1.476065
USA003-103_Pre_Healthy,CXCR3,-1.105101
USA003-103_Pre_Healthy,CD1C,-1.507249
USA003-103_Pre_Healthy,TLR9,-2.985062
USA003-103_Pre_Healthy,CCL7,-2.379521
USA003-103_Pre_Healthy,CPA3,1.09953
USA003-103_Pre_Healthy,SH2D1A,-2.623238
USA003-103_Pre_Healthy,CCR4,-2.217552
USA003-103_Pre_Healthy,HDAC4,-0.80967
USA003-103_Pre_Healthy,POLD1,-1.846875
USA003-103_Pre_Healthy,PTPN11,0.95646
USA003-103_Pre_Healthy,JAK2,-2.015341
USA003-103_Pre_Healthy,WNT10A,-1.736097
USA003-103_Pre_Healthy,ITGB2,2.039299
USA003-103_Pre_Healthy,TYMS,-0.226639
USA003-103_Pre_Healthy,KAT2B,1.056971
USA003-103_Pre_Healthy,ITGA6,1.190322
USA003-103_Pre_Healthy,TBX21,-1.50306
USA003-103_Pre_Healthy,BRCA1,-1.870712
USA003-103_Pre_Healthy,COL17A1,1.489556
USA003-103_Pre_Healthy,BIRC3,-3.672256
USA003-103_Pre_Healthy,KRAS,-1.248527
USA003-103_Pre_Healthy,IL11RA,-0.599441
USA003-103_Pre_Healthy,PI-9(SERPINB9),3.97359
USA003-103_Pre_Healthy,SIRPA,0.677867
USA003-103_Pre_Healthy,CEBPB,1.613029
USA003-103_Pre_Healthy,VTCN1,-1.240365
USA003-103_Pre_Healthy,SGK1,0.101514
USA003-103_Pre_Healthy,NLRC5,-0.330941
USA003-103_Pre_Healthy,CCL8,-2.565831
USA003-103_Pre_Healthy,TRAF1,-1.009708
USA003-103_Pre_Healthy,ADAM12,0.820039
USA003-103_Pre_Healthy,MMRN2,-0.347635
USA003-103_Pre_Healthy,PTGS2,-3.258969
USA003-103_Pre_Healthy,SMAD5,-0.38348
USA003-103_Pre_Healthy,CEACAM5,3.391809
USA003-103_Pre_Healthy,LCK,-2.589428
USA003-103_Pre_Healthy,ITGB3,-2.099587
USA003-103_Pre_Healthy,FCGR2B,-3.071735
USA003-103_Pre_Healthy,NRAS,0.324703
USA003-103_Pre_Healthy,IL34,-1.389065
USA003-103_Pre_Healthy,LAMA1,-2.868889
USA003-103_Pre_Healthy,CLEC4E,-4.290574
USA003-103_Pre_Healthy,IL18R1,-1.53121
USA003-103_Pre_Healthy,MFNG,-0.795996
USA003-103_Pre_Healthy,TTC30A,-1.971859
USA003-103_Pre_Healthy,TNFRSF10C,-1.094075
USA003-103_Pre_Tumor,IGHG1,9.249636
USA003-103_Pre_Tumor,CCNO,-2.301235
USA003-103_Pre_Tumor,MYC,1.058283
USA003-103_Pre_Tumor,CD79A,-2.048093
USA003-103_Pre_Tumor,FSTL3,-1.512559
USA003-103_Pre_Tumor,VCAN,2.448573
USA003-103_Pre_Tumor,CX3CL1,-0.171094
USA003-103_Pre_Tumor,ERBB2,0.229224
USA003-103_Pre_Tumor,FAM124B,-3.219382
USA003-103_Pre_Tumor,AKT1,1.87207
USA003-103_Pre_Tumor,SMAD4,7.69779
USA003-103_Pre_Tumor,KDR,-1.502581
USA003-103_Pre_Tumor,EGF,-5.158266
USA003-103_Pre_Tumor,MAGEA12,-4.365567
USA003-103_Pre_Tumor,IFNA1,-5.577148
USA003-103_Pre_Tumor,TGFB3,-0.151347
USA003-103_Pre_Tumor,MFGE8,1.757695
USA003-103_Pre_Tumor,CXCL2,-2.507957
USA003-103_Pre_Tumor,CCND2,0.043904
USA003-103_Pre_Tumor,PDZK1IP1,-1.295057
USA003-103_Pre_Tumor,JAG2,-3.871843
USA003-103_Pre_Tumor,C5,-2.769654
USA003-103_Pre_Tumor,CD79B,-3.843121
USA003-103_Pre_Tumor,CXCR2,-3.512412
USA003-103_Pre_Tumor,PSMB10,-0.674507
USA003-103_Pre_Tumor,ZEB1,0.928969
USA003-103_Pre_Tumor,ANLN,-2.535651
USA003-103_Pre_Tumor,TAF3,-2.699743
USA003-103_Pre_Tumor,CD276,0.085089
USA003-103_Pre_Tumor,ICAM1,-0.347229
USA003-103_Pre_Tumor,IL16,0.460183
USA003-103_Pre_Tumor,CXCL3,-4.382229
USA003-103_Pre_Tumor,PRR5,-2.115624
USA003-103_Pre_Tumor,CTSW,-2.037917
USA003-103_Pre_Tumor,CXCR4,-1.263806
USA003-103_Pre_Tumor,IFNGR2,0.831483
USA003-103_Pre_Tumor,CDH11,0.934021
USA003-103_Pre_Tumor,COL6A3,3.47286
USA003-103_Pre_Tumor,GZMK,1.188461
USA003-103_Pre_Tumor,IRF2,-0.103479
USA003-103_Pre_Tumor,RPL7A,5.760444
USA003-103_Pre_Tumor,GPR160,-2.384576
USA003-103_Pre_Tumor,MICA,-0.217128
USA003-103_Pre_Tumor,TAPBPL,-0.167812
USA003-103_Pre_Tumor,LCP1,9.387862
USA003-103_Pre_Tumor,CXCL14,6.337089
USA003-103_Pre_Tumor,CD14,1.674447
USA003-103_Pre_Tumor,IL18,0.86713
USA003-103_Pre_Tumor,CLEC14A,0.293878
USA003-103_Pre_Tumor,HMGB1,-0.746991
USA003-103_Pre_Tumor,KIF2C,-2.179738
USA003-103_Pre_Tumor,DNMT3A,7.400087
USA003-103_Pre_Tumor,RNLS,-2.894872
USA003-103_Pre_Tumor,RPTOR,-0.400252
USA003-103_Pre_Tumor,CD68,0.154215
USA003-103_Pre_Tumor,CCL13,-1.578058
USA003-103_Pre_Tumor,CYBB,1.357625
USA003-103_Pre_Tumor,PLA2G2A,-2.825995
USA003-103_Pre_Tumor,FGF13,-2.356105
USA003-103_Pre_Tumor,CNTFR,-3.047518
USA003-103_Pre_Tumor,CD244,-2.608204
USA003-103_Pre_Tumor,CSF2RB,-1.349549
USA003-103_Pre_Tumor,MAP3K7,0.206536
USA003-103_Pre_Tumor,FASLG,-0.560683
USA003-103_Pre_Tumor,CD209,-2.176434
USA003-103_Pre_Tumor,IRF7,-1.237463
USA003-103_Pre_Tumor,PTCD2,-1.339947
USA003-103_Pre_Tumor,PIK3R2,-1.201397
USA003-103_Pre_Tumor,ULBP6(RAET1L),1.928082
USA003-103_Pre_Tumor,LILRA5,-4.113886
USA003-103_Pre_Tumor,IL32,1.923412
USA003-103_Pre_Tumor,CCND3,-1.268029
USA003-103_Pre_Tumor,BIRC5,0.000716
USA003-103_Pre_Tumor,LGALS9,0.150536
USA003-103_Pre_Tumor,RASAL1,-3.195419
USA003-103_Pre_Tumor,PDCD1LG2,-1.178274
USA003-103_Pre_Tumor,IL11,-5.389191
USA003-103_Pre_Tumor,PRKX,-3.860604
USA003-103_Pre_Tumor,SNCA,-2.27912
USA003-103_Pre_Tumor,ADGRE1,-4.550979
USA003-103_Pre_Tumor,IL1F7,5.065868
USA003-103_Pre_Tumor,PSMB9,1.236822
USA003-103_Pre_Tumor,RUNX3,-2.127488
USA003-103_Pre_Tumor,PGPEP1,-2.088933
USA003-103_Pre_Tumor,MELK,-2.391869
USA003-103_Pre_Tumor,ISG15,-0.242329
USA003-103_Pre_Tumor,EIF2B4,-2.781809
USA003-103_Pre_Tumor,IRF9,0.035366
USA003-103_Pre_Tumor,IL1A,-3.833752
USA003-103_Pre_Tumor,FCRL2,-4.127774
USA003-103_Pre_Tumor,EIF4EBP1,-0.339507
USA003-103_Pre_Tumor,LTBP1,1.214676
USA003-103_Pre_Tumor,CD40LG,-0.904958
USA003-103_Pre_Tumor,HEY1,-2.24172
USA003-103_Pre_Tumor,HLA-DQA1,2.646557
USA003-103_Pre_Tumor,PRLR,-4.073013
USA003-103_Pre_Tumor,TNFRSF11A,-1.635967
USA003-103_Pre_Tumor,AREG,-3.347604
USA003-103_Pre_Tumor,BBC3,-0.323146
USA003-103_Pre_Tumor,EDN1,-0.940935
USA003-103_Pre_Tumor,PARP12,-0.581474
USA003-103_Pre_Tumor,PIK3CG,-2.016576
USA003-103_Pre_Tumor,IL4,-3.012302
USA003-103_Pre_Tumor,F2RL1,-2.291284
USA003-103_Pre_Tumor,CXCL6,-5.716577
USA003-103_Pre_Tumor,TNFSF18,-3.621776
USA003-103_Pre_Tumor,JAK3,-0.181997
USA003-103_Pre_Tumor,NKG7,0.935256
USA003-103_Pre_Tumor,TAPBP,1.567446
USA003-103_Pre_Tumor,MTOR,-0.284682
USA003-103_Pre_Tumor,SELP,-1.053534
USA003-103_Pre_Tumor,HLA-E,3.252766
USA003-103_Pre_Tumor,GOT1,-1.255279
USA003-103_Pre_Tumor,SMAP1,0.971102
USA003-103_Pre_Tumor,CDKN1A,1.075247
USA003-103_Pre_Tumor,CD45RA,-2.281272
USA003-103_Pre_Tumor,HNF1A,-4.153317
USA003-103_Pre_Tumor,TICAM1,-2.007855
USA003-103_Pre_Tumor,C1QA,2.06822
USA003-103_Pre_Tumor,CD86,-1.949985
USA003-103_Pre_Tumor,ITGA4,-0.265315
USA003-103_Pre_Tumor,ROR2,-2.085574
USA003-103_Pre_Tumor,WNT7B,-3.430459
USA003-103_Pre_Tumor,FLT1,-1.678638
USA003-103_Pre_Tumor,CTAG1B,-4.974555
USA003-103_Pre_Tumor,CLEC7A,-2.01703
USA003-103_Pre_Tumor,TNFRSF4,-3.291255
USA003-103_Pre_Tumor,MS4A6A,-1.360963
USA003-103_Pre_Tumor,ZNF385A,6.738476
USA003-103_Pre_Tumor,ANGPT2,-2.033664
USA003-103_Pre_Tumor,APH1B,-3.523256
USA003-103_Pre_Tumor,RORC,-2.191514
USA003-103_Pre_Tumor,GSK3A,7.176531
USA003-103_Pre_Tumor,NECTIN2,-0.100834
USA003-103_Pre_Tumor,DPP4,0.065632
USA003-103_Pre_Tumor,CCL2,0.746423
USA003-103_Pre_Tumor,HCST,7.323753
USA003-103_Pre_Tumor,NF1,-0.048561
USA003-103_Pre_Tumor,ULBP4(RAET1E),5.26957
USA003-103_Pre_Tumor,S100A9,3.581975
USA003-103_Pre_Tumor,NFKBIA,2.429476
USA003-103_Pre_Tumor,BNIP3L,1.71959
USA003-103_Pre_Tumor,CST2,-4.655609
USA003-103_Pre_Tumor,APOL6,0.578701
USA003-103_Pre_Tumor,SYCP1,2.802653
USA003-103_Pre_Tumor,LEF1,6.1801
USA003-103_Pre_Tumor,BRD4,1.172455
USA003-103_Pre_Tumor,SLC16A1,-1.240542
USA003-103_Pre_Tumor,THBD,-0.980343
USA003-103_Pre_Tumor,TIGIT,-0.276742
USA003-103_Pre_Tumor,VSIR,-0.753849
USA003-103_Pre_Tumor,TRIM21,-0.748344
USA003-103_Pre_Tumor,NBN,-0.956541
USA003-103_Pre_Tumor,WNT4,-3.753276
USA003-103_Pre_Tumor,CXCL8,-4.687665
USA003-103_Pre_Tumor,FGF9,-5.079427
USA003-103_Pre_Tumor,C5AR1,-3.904394
USA003-103_Pre_Tumor,TNFRSF1B,1.124018
USA003-103_Pre_Tumor,HLA-DRB5,-4.892761
USA003-103_Pre_Tumor,GLUL,3.036247
USA003-103_Pre_Tumor,LY9,-0.718006
USA003-103_Pre_Tumor,TAP1,1.67724
USA003-103_Pre_Tumor,IFIH1,-0.072995
USA003-103_Pre_Tumor,DEPTOR,-1.69841
USA003-103_Pre_Tumor,CSF1R,1.233941
USA003-103_Pre_Tumor,MARCO,0.347199
USA003-103_Pre_Tumor,NFIL3,-0.510877
USA003-103_Pre_Tumor,IKBKG,-1.17177
USA003-103_Pre_Tumor,CD58,-1.115091
USA003-103_Pre_Tumor,STAT5A,7.466145
USA003-103_Pre_Tumor,LOXL2,-3.212685
USA003-103_Pre_Tumor,SPRY4,-2.125457
USA003-103_Pre_Tumor,NFAM1,-3.078788
USA003-103_Pre_Tumor,SYK,-1.503089
USA003-103_Pre_Tumor,COMP,0.100291
USA003-103_Pre_Tumor,IFI6,0.019461
USA003-103_Pre_Tumor,RASGRF1,-3.515875
USA003-103_Pre_Tumor,HDAC5,0.18308
USA003-103_Pre_Tumor,BAMBI,-2.514144
USA003-103_Pre_Tumor,MAGEC1,-6.331459
USA003-103_Pre_Tumor,FYN,1.225099
USA003-103_Pre_Tumor,TNFSF4,-2.522104
USA003-103_Pre_Tumor,CD274,-2.722782
USA003-103_Pre_Tumor,PRKACB,-1.412553
USA003-103_Pre_Tumor,IFIT2,-3.834122
USA003-103_Pre_Tumor,BRWD1,6.518536
USA003-103_Pre_Tumor,PPARG,-1.620767
USA003-103_Pre_Tumor,FYB1,8.352554
USA003-103_Pre_Tumor,PTEN,0.190372
USA003-103_Pre_Tumor,FOXP3,-2.97992
USA003-103_Pre_Tumor,SREBF1,-2.075547
USA003-103_Pre_Tumor,CD36,0.705613
USA003-103_Pre_Tumor,AXIN1,-0.788189
USA003-103_Pre_Tumor,KLRK1,0.015252
USA003-103_Pre_Tumor,GBP1,0.208761
USA003-103_Pre_Tumor,CXCL11,-2.559598
USA003-103_Pre_Tumor,CXCL10,-0.292867
USA003-103_Pre_Tumor,RIPK1,-1.002929
USA003-103_Pre_Tumor,MMP12,3.622116
USA003-103_Pre_Tumor,REN,-4.762894
USA003-103_Pre_Tumor,PRF1,-0.527788
USA003-103_Pre_Tumor,EIF2AK2,-0.765984
USA003-103_Pre_Tumor,LIF,-3.45173
USA003-103_Pre_Tumor,BRD3,-0.303207
USA003-103_Pre_Tumor,IGF2R,-0.303685
USA003-103_Pre_Tumor,FPR1,-2.917031
USA003-103_Pre_Tumor,DUSP5,-1.973892
USA003-103_Pre_Tumor,APC,-0.036866
USA003-103_Pre_Tumor,HDAC3,-1.705671
USA003-103_Pre_Tumor,CES3,-3.21245
USA003-103_Pre_Tumor,OAS2,-1.001004
USA003-103_Pre_Tumor,HDAC11,-3.12927
USA003-103_Pre_Tumor,THBS1,0.52484
USA003-103_Pre_Tumor,SLC11A1,-3.927486
USA003-103_Pre_Tumor,MAGEA3/A6,-4.85042
USA003-103_Pre_Tumor,ARID1A,0.809742
USA003-103_Pre_Tumor,CD48,0.810541
USA003-103_Pre_Tumor,GZMA,0.793355
USA003-103_Pre_Tumor,ICOSLG,-3.174736
USA003-103_Pre_Tumor,PIK3R5,-2.268389
USA003-103_Pre_Tumor,GZMM,-4.041367
USA003-103_Pre_Tumor,WNT5A,-1.627149
USA003-103_Pre_Tumor,TLR4,-1.213289
USA003-103_Pre_Tumor,GZMB,-2.665016
USA003-103_Pre_Tumor,PARP9,0.269937
USA003-103_Pre_Tumor,LY96,-0.635179
USA003-103_Pre_Tumor,RAD50,-0.339777
USA003-103_Pre_Tumor,MX1,-1.019812
USA003-103_Pre_Tumor,CENPF,-3.089514
USA003-103_Pre_Tumor,SELL,-1.214025
USA003-103_Pre_Tumor,TNFSF10,1.431426
USA003-103_Pre_Tumor,LRG1,2.586768
USA003-103_Pre_Tumor,IL12RB2,-2.380997
USA003-103_Pre_Tumor,CXCL9,3.074556
USA003-103_Pre_Tumor,TRAT1,-2.180653
USA003-103_Pre_Tumor,STC1,-3.915605
USA003-103_Pre_Tumor,IL2RB,-1.870378
USA003-103_Pre_Tumor,LILRB4,0.171649
USA003-103_Pre_Tumor,SOX2,-4.858865
USA003-103_Pre_Tumor,HCK,-1.042784
USA003-103_Pre_Tumor,WNT2B,-2.747121
USA003-103_Pre_Tumor,IL1B,-3.943624
USA003-103_Pre_Tumor,TLR1,-2.360426
USA003-103_Pre_Tumor,NKp44(NCR2),3.374872
USA003-103_Pre_Tumor,CCL22,-1.041815
USA003-103_Pre_Tumor,ICAM2,-1.109609
USA003-103_Pre_Tumor,MAP3K12,-3.327704
USA003-103_Pre_Tumor,JAG1,1.784296
USA003-103_Pre_Tumor,CCL3/L1,-1.665724
USA003-103_Pre_Tumor,SOCS1,-0.563021
USA003-103_Pre_Tumor,BCL2,-1.126357
USA003-103_Pre_Tumor,MAP3K8,-0.65202
USA003-103_Pre_Tumor,MMP1,-6.695453
USA003-103_Pre_Tumor,CMKLR1,-0.580306
USA003-103_Pre_Tumor,MAF,8.657679
USA003-103_Pre_Tumor,NKG2A(KLRC1),3.648491
USA003-103_Pre_Tumor,TNFRSF17,-4.189636
USA003-103_Pre_Tumor,TLR8,-1.905837
USA003-103_Pre_Tumor,TPM1,1.383793
USA003-103_Pre_Tumor,CXorf36,-1.829332
USA003-103_Pre_Tumor,NLRP3,-5.850849
USA003-103_Pre_Tumor,DEFB134,-6.315347
USA003-103_Pre_Tumor,HLA-DQA2,-1.753763
USA003-103_Pre_Tumor,IGHM,7.005348
USA003-103_Pre_Tumor,CX3CR1,-1.884465
USA003-103_Pre_Tumor,APLNR,-1.340401
USA003-103_Pre_Tumor,MXI1,-1.494076
USA003-103_Pre_Tumor,FZD9,-3.827874
USA003-103_Pre_Tumor,COL4A5,-2.098705
USA003-103_Pre_Tumor,FCAR,-3.720541
USA003-103_Pre_Tumor,BRCA2,-1.904265
USA003-103_Pre_Tumor,SFRP4,-0.447072
USA003-103_Pre_Tumor,TLR3,-0.278775
USA003-103_Pre_Tumor,IL2RG,-1.233437
USA003-103_Pre_Tumor,CD84,0.214279
USA003-103_Pre_Tumor,HLA-DPA1,2.548144
USA003-103_Pre_Tumor,RBL2,0.871361
USA003-103_Pre_Tumor,CCL18,-2.734994
USA003-103_Pre_Tumor,IRF3,0.820439
USA003-103_Pre_Tumor,TNFRSF8,-3.445397
USA003-103_Pre_Tumor,KIR3DL2,-3.648774
USA003-103_Pre_Tumor,TNFSF13,-1.313016
USA003-103_Pre_Tumor,CLECL1,-3.194117
USA003-103_Pre_Tumor,TNFRSF10B,-0.172612
USA003-103_Pre_Tumor,MAGEC2,-4.391408
USA003-103_Pre_Tumor,CDKN2A,-1.098607
USA003-103_Pre_Tumor,ADM,0.32882
USA003-103_Pre_Tumor,PNOC,-3.065913
USA003-103_Pre_Tumor,CD247,0.0934
USA003-103_Pre_Tumor,PTPRC,1.189007
USA003-103_Pre_Tumor,OAS3,-0.967551
USA003-103_Pre_Tumor,LAG3,-0.136487
USA003-103_Pre_Tumor,FOSL1,-2.649635
USA003-103_Pre_Tumor,EOMES,-0.471535
USA003-103_Pre_Tumor,IL10RA,-0.019675
USA003-103_Pre_Tumor,WDR76,-3.598617
USA003-103_Pre_Tumor,GPC4,-2.908139
USA003-103_Pre_Tumor,GTSF1,4.003016
USA003-103_Pre_Tumor,SLAMF7,-3.467046
USA003-103_Pre_Tumor,RSAD2,-1.952539
USA003-103_Pre_Tumor,TLR5,-2.435702
USA003-103_Pre_Tumor,VEGFA,-1.786125
USA003-103_Pre_Tumor,ULBP3,3.261991
USA003-103_Pre_Tumor,COL5A1,2.5514
USA003-103_Pre_Tumor,CD3D,0.680014
USA003-103_Pre_Tumor,FBP1,-0.948971
USA003-103_Pre_Tumor,ERO1A,-0.414233
USA003-103_Pre_Tumor,CCL21,0.232556
USA003-103_Pre_Tumor,E2F3,-1.721569
USA003-103_Pre_Tumor,LDHA,2.659403
USA003-103_Pre_Tumor,MS4A1,-2.299794
USA003-103_Pre_Tumor,CD69,-1.082688
USA003-103_Pre_Tumor,SERPINB5,1.746803
USA003-103_Pre_Tumor,FAP,-1.032978
USA003-103_Pre_Tumor,ITGA2,-0.592487
USA003-103_Pre_Tumor,SIGLEC5,-3.936612
USA003-103_Pre_Tumor,SIRPB2,-2.934458
USA003-103_Pre_Tumor,EPM2AIP1,-0.906395
USA003-103_Pre_Tumor,FGF18,-1.35145
USA003-103_Pre_Tumor,HRAS,0.305372
USA003-103_Pre_Tumor,CCND1,1.760473
USA003-103_Pre_Tumor,LAMB3,-0.359174
USA003-103_Pre_Tumor,IL26,2.450855
USA003-103_Pre_Tumor,ID4,0.230595
USA003-103_Pre_Tumor,ITK,6.466787
USA003-103_Pre_Tumor,CCL4,-1.559044
USA003-103_Pre_Tumor,GZMH,-2.335771
USA003-103_Pre_Tumor,API5,1.591738
USA003-103_Pre_Tumor,PTGER4,-0.569936
USA003-103_Pre_Tumor,ITGB8,-1.876251
USA003-103_Pre_Tumor,TNKS,-1.312951
